
                  X               _temp_2     

                0.                 0.         
                2.65115E-06      -30.9011     
                5.30057E-06        7.75513    
                7.95002E-06       38.4099     
               10.6015E-06       -81.3172     
               13.2513E-06       126.77       
               15.901E-06        -64.9091     
               18.5508E-06        15.9533     
               21.2006E-06        43.6998     
               23.8503E-06       -67.793      
               26.5001E-06        25.4759     
               29.1516E-06       -37.5167     
               31.8E-06          -14.6689     
               34.4505E-06       -31.2069     
               37.101E-06          1.30305    
               39.7515E-06       -58.0369     
               42.4002E-06       -21.6755     
               45.0507E-06       -28.5396     
               47.7012E-06       -76.4291     
               50.3516E-06        -3.54425    
               53.0004E-06       -71.1774     
               55.6509E-06       -40.3942     
               58.3013E-06       -48.6191     
               60.9501E-06       -68.9881     
               63.6007E-06       -59.1861     
               66.2515E-06       -68.7597     
               68.9005E-06       -69.9542     
               71.5513E-06       -85.8569     
               74.2003E-06       -68.0971     
               76.8511E-06      -102.401      
               79.5001E-06       -80.5443     
               82.1509E-06       -96.6306     
               84.8017E-06      -105.694      
               87.4507E-06       -91.8279     
               90.1015E-06      -111.974      
               92.7505E-06      -100.393      
               95.4013E-06      -111.571      
               98.0503E-06      -112.198      
              100.701E-06       -120.802      
              103.35E-06        -117.792      
              106.001E-06       -126.341      
              108.652E-06       -127.131      
              111.301E-06       -125.106      
              113.951E-06       -138.99       
              116.601E-06       -131.437      
              119.251E-06       -143.207      
              121.9E-06         -141.013      
              124.551E-06       -144.623      
              127.2E-06         -149.963      
              129.851E-06       -151.414      
              132.502E-06       -155.385      
              135.151E-06       -156.746      
              137.801E-06       -162.241      
              140.45E-06        -160.899      
              143.101E-06       -168.068      
              145.75E-06        -169.531      
              148.4E-06         -172.136      
              151.05E-06        -176.848      
              153.701E-06       -175.719      
              156.351E-06       -181.054      
              159.E-06          -168.685      
              161.651E-06       -180.308      
              164.301E-06       -193.118      
              166.95E-06        -197.48       
              169.6E-06         -199.304      
              172.251E-06       -200.509      
              174.901E-06       -203.505      
              177.551E-06       -202.918      
              180.2E-06         -206.415      
              182.851E-06       -207.029      
              185.5E-06         -192.278      
              188.151E-06       -202.598      
              190.801E-06       -207.319      
              193.45E-06        -207.825      
              196.1E-06         -207.722      
              198.751E-06       -208.139      
              201.401E-06       -207.049      
              204.05E-06        -208.021      
              206.7E-06         -209.782      
              209.35E-06         -93.4063     
              212.001E-06       -131.505      
              214.65E-06        -164.879      
              217.301E-06       -187.068      
              219.951E-06       -195.953      
              222.6E-06         -198.814      
              225.251E-06       -206.825      
              227.9E-06         -208.293      
              230.551E-06       -210.069      
              233.201E-06        -85.6246     
              235.851E-06       -146.703      
              238.501E-06       -174.003      
              241.151E-06       -184.703      
              243.8E-06          -51.9483E-03 
              246.451E-06        -58.3092     
              249.101E-06       -118.146      
              251.751E-06       -143.076      
              254.401E-06        -17.9392     
              257.051E-06        -76.6119     
              259.701E-06       -109.302      
              262.35E-06        -130.407      
              265.001E-06       -130.965      
              267.651E-06       -155.865      
              270.301E-06       -165.505      
              272.951E-06       -166.736      
              275.6E-06         -173.929      
              278.25E-06        -178.301      
              280.901E-06       -161.409      
              283.551E-06       -144.575E-03  
              286.2E-06          -44.2236     
              288.85E-06         -87.0557     
              291.501E-06       -116.577      
              294.151E-06       -144.665      
              296.8E-06         -159.825      
              299.45E-06        -170.317      
              302.101E-06        -41.534      
              304.751E-06        -38.0876     
              307.401E-06         -1.17325    
              310.051E-06        -15.0171     
              312.701E-06        -16.1237     
              315.351E-06        -66.179      
              318.001E-06       -104.086      
              320.651E-06       -139.279      
              323.301E-06       -126.251      
              325.95E-06         -62.8616     
              328.601E-06       -109.765      
              331.251E-06       -100.658      
              333.9E-06         -100.561      
              336.551E-06        -34.0144     
              339.201E-06        -18.2694     
              341.852E-06        -30.0599     
              344.5E-06          -37.0955     
              347.15E-06         -40.1132     
              349.801E-06        -21.6664     
              352.451E-06        -26.9331     
              355.1E-06          -28.1652     
              357.751E-06        -26.9477     
              360.4E-06          -24.2491     
              363.051E-06         -9.39702    
              365.7E-06          -43.7801     
              368.351E-06        -73.4786     
              371.E-06          -108.001      
              373.65E-06        -119.224      
              376.302E-06        -49.7079     
              378.951E-06        -94.289      
              381.601E-06       -122.297      
              384.25E-06        -155.387      
              386.901E-06       -166.084      
              389.55E-06        -161.316      
              392.2E-06         -164.874      
