
                  X               _temp_4     

                0.                 0.         
                2.6508E-06       -45.3762     
                5.30045E-06       19.657      
                7.9512E-06        59.6393     
               10.6011E-06      -135.875      
               13.2509E-06        65.3816     
               15.9001E-06      -139.974      
               18.5507E-06       -46.3391     
               21.2001E-06       -11.0385     
               23.8508E-06      -110.384      
               26.5002E-06       -47.001      
               29.1509E-06       -69.5155     
               31.8003E-06       -55.0651     
               34.451E-06        -94.4341     
               37.1004E-06       -26.5673     
               39.751E-06       -122.013      
               42.4005E-06       -47.8362     
               45.0511E-06       -64.7218     
               47.7006E-06      -117.271      
               50.3512E-06       -55.8577     
               53.0006E-06      -104.361      
               55.6501E-06       -78.27       
               58.3007E-06       -94.1659     
               60.9501E-06       -85.017      
               63.6003E-06      -107.787      
               66.2503E-06       -78.5633     
               68.9002E-06       -93.6631     
               71.5501E-06      -114.754      
               74.2001E-06       -76.2045     
               76.85E-06        -112.466      
               79.5011E-06       -93.6348     
               82.1511E-06      -100.573      
               84.801E-06       -105.695      
               87.4509E-06      -101.52       
               90.1009E-06      -103.547      
               92.7508E-06      -103.574      
               95.4007E-06      -114.151      
               98.0507E-06       -95.7884     
              100.701E-06       -119.453      
              103.351E-06       -111.525      
              106.E-06          -112.985      
              108.65E-06        -121.899      
              111.3E-06         -113.701      
              113.95E-06        -123.437      
              116.6E-06         -121.022      
              119.25E-06        -125.998      
              121.9E-06         -122.479      
              124.55E-06        -132.89       
              127.201E-06       -134.574      
              129.851E-06       -136.692      
              132.501E-06       -147.292      
              135.151E-06       -147.828      
              137.801E-06       -156.041      
              140.451E-06       -160.965      
              143.101E-06       -160.375      
              145.751E-06       -167.354      
              148.401E-06       -175.62       
              151.051E-06       -184.227      
              153.7E-06          -82.7176     
              156.35E-06        -101.291      
              159.E-06          -111.633      
              161.65E-06        -120.975      
              164.3E-06         -126.913      
              166.95E-06        -126.187      
              169.6E-06         -124.166      
              172.25E-06        -122.87       
              174.901E-06       -136.347      
              177.551E-06       -136.081      
              180.201E-06       -157.686      
              182.851E-06       -160.978      
              185.501E-06       -161.428      
              188.151E-06       -163.738      
              190.801E-06       -168.14       
              193.451E-06        -98.6221     
              196.101E-06        -93.5923     
              198.751E-06       -107.381      
              201.4E-06         -131.106      
              204.05E-06         -80.1809     
              206.7E-06         -102.596      
              209.35E-06        -130.422      
              212.E-06          -147.423      
              214.65E-06        -158.595      
              217.3E-06          -91.3927     
              219.95E-06        -102.02       
              222.601E-06       -119.42       
              225.251E-06       -140.585      
              227.901E-06       -141.644      
              230.551E-06       -150.373      
              233.201E-06       -152.091      
              235.851E-06       -156.751      
              238.501E-06       -136.261      
              241.151E-06       -144.802      
              243.801E-06        -57.1092     
              246.45E-06         -86.45       
              249.1E-06         -112.311      
              251.75E-06        -107.989      
              254.4E-06          -34.0534     
              257.051E-06        -61.6068     
              259.701E-06        -81.1175     
              262.351E-06       -101.06       
              265.001E-06        -86.8811     
              267.651E-06       -113.021      
              270.301E-06        -84.8244     
              272.951E-06       -114.104      
              275.601E-06       -108.293      
              278.251E-06       -137.892      
              280.9E-06         -121.284      
              283.55E-06        -134.348      
              286.2E-06          -99.5438     
              288.85E-06        -127.28       
              291.5E-06         -144.687      
              294.15E-06        -112.026      
              296.801E-06       -126.414      
              299.451E-06       -146.885      
              302.101E-06       -109.89       
              304.751E-06       -121.47       
              307.401E-06       -119.164      
              310.051E-06        -92.8355     
              312.701E-06       -111.932      
              315.351E-06       -113.813      
              318.001E-06        -76.0284     
              320.65E-06         -98.5986     
              323.3E-06         -108.983      
              325.95E-06        -116.784      
              328.6E-06          -97.3345     
              331.25E-06        -105.586      
              333.9E-06         -109.533      
              336.55E-06         -90.1163     
              339.201E-06        -99.358      
              341.851E-06       -102.292      
              344.501E-06       -109.498      
              347.151E-06       -120.892      
              349.801E-06        -92.3619     
              352.451E-06       -102.791      
              355.101E-06       -113.84       
              357.751E-06       -123.875      
              360.401E-06        -94.7043     
              363.05E-06        -105.21       
              365.7E-06         -117.835      
              368.35E-06        -128.646      
              371.E-06          -137.687      
              373.65E-06        -107.827      
              376.3E-06         -123.743      
              378.951E-06       -138.994      
              381.601E-06       -143.107      
              384.251E-06       -104.107      
              386.901E-06       -121.909      
              389.551E-06       -137.487      
              392.201E-06       -142.006      
              394.851E-06       -154.127      
              397.501E-06       -114.233      
