
                  X               _temp_2     

                0.                 0.         
                1.30008E-06      -32.6677     
                2.60014E-06     -102.328      
                3.90022E-06       36.2817     
                5.2003E-06        64.3261     
                6.50038E-06     -196.246      
                7.80046E-06     -139.832      
                9.10054E-06      157.164      
               10.4006E-06       -26.8992     
               11.7007E-06      -266.928      
               13.0008E-06        60.1779     
               14.3009E-06       195.11       
               15.6009E-06      -183.327      
               16.901E-06       -156.511      
               18.2006E-06       182.118      
               19.5003E-06        27.995      
               20.8001E-06      -229.219      
               22.101E-06        -26.2502     
               23.4008E-06       106.75       
               24.7005E-06      -101.079      
               26.0003E-06      -131.15       
               27.3E-06           25.5835     
               28.6009E-06      -211.309E-03  
               29.9007E-06       -80.9452     
               31.2004E-06       -44.9159     
               32.5002E-06       -25.5149     
               33.8011E-06       -30.1795     
               35.1009E-06       -23.8567     
               36.4006E-06       -69.2671     
               37.7004E-06       -80.0401     
               39.0001E-06         2.88796    
               40.301E-06        -31.3066     
               41.6008E-06      -135.812      
               42.9005E-06       -60.4674     
               44.2003E-06        27.6347     
               45.5E-06          -94.6615     
               46.801E-06       -140.196      
               48.1007E-06        -3.75431    
               49.4005E-06       -10.9126     
               50.7002E-06      -141.412      
               52.0011E-06       -88.8301     
               53.3005E-06         2.43233    
               54.6008E-06       -79.183      
               55.9009E-06      -153.103      
               57.2009E-06       -51.2311     
               58.5007E-06       -37.1021     
               59.8007E-06      -112.11       
               61.1002E-06      -108.917      
               62.4002E-06       -74.3821     
               63.7005E-06       -90.7078     
               65.0005E-06      -106.256      
               66.3008E-06      -102.071      
               67.6001E-06      -101.191      
               68.9001E-06       -91.8079     
               70.2001E-06       -95.983      
               71.5007E-06       -89.1419     
               72.8003E-06       -98.3457     
               74.1005E-06       -75.3753     
               75.4003E-06      -111.678      
               76.7007E-06      -140.814      
               78.0003E-06       -97.5649     
               79.3006E-06       -42.1857     
               80.6002E-06      -106.104      
               81.9004E-06      -118.11       
               83.2001E-06       -72.975      
               84.5005E-06      -104.224      
               85.8008E-06      -144.671      
               87.1E-06         -114.667      
               88.4004E-06       -97.4803     
               89.7005E-06       -77.0592     
               91.0009E-06       -84.2173     
               92.3001E-06       -96.9084     
               93.6004E-06      -105.8        
               94.9008E-06      -128.696      
               96.2011E-06      -121.99       
               97.5003E-06      -122.54       
               98.8007E-06      -128.972      
              100.101E-06        -89.6883     
              101.4E-06         -106.946      
              102.701E-06       -135.566      
              104.001E-06       -122.188      
              105.3E-06         -144.643      
              106.6E-06         -152.629      
              107.901E-06       -146.017      
              109.2E-06         -148.011      
              110.501E-06       -111.845      
              111.801E-06       -103.609      
              113.1E-06         -122.132      
              114.401E-06       -137.692      
              115.701E-06       -154.384      
              117.E-06          -144.851      
              118.3E-06         -140.814      
              119.601E-06       -152.316      
              120.901E-06       -111.612      
              122.2E-06         -111.721      
              123.5E-06         -131.806      
              124.801E-06       -145.981      
              126.1E-06         -153.166      
              127.4E-06         -151.231      
              128.701E-06       -154.282      
              130.001E-06       -155.709      
              131.3E-06         -151.923      
              132.601E-06       -124.773      
              133.901E-06       -128.661      
              135.2E-06         -150.192      
              136.5E-06         -153.825      
              137.801E-06       -149.753      
              139.1E-06         -145.855      
              140.4E-06         -166.286      
              141.701E-06       -160.076      
              143.001E-06       -150.922      
              144.301E-06       -132.946      
              145.6E-06         -148.507      
              146.901E-06       -142.66       
              148.201E-06       -152.23       
              149.5E-06         -163.646      
              150.801E-06       -160.868      
              152.101E-06       -157.413      
              153.4E-06         -163.053      
              154.701E-06       -160.541      
              156.E-06          -118.817      
              157.3E-06         -142.437      
              158.601E-06       -155.124      
              159.901E-06       -160.259      
              161.2E-06         -158.09       
              162.501E-06       -159.101      
              163.801E-06       -169.096      
              165.101E-06       -138.961      
              166.401E-06       -143.775      
              167.7E-06         -154.842      
              169.001E-06       -164.106      
              170.301E-06       -165.469      
              171.6E-06         -166.437      
              172.9E-06         -168.597      
              174.201E-06       -179.529      
              175.5E-06         -133.575      
              176.8E-06         -170.174      
              178.101E-06       -172.22       
              179.4E-06         -168.848      
              180.7E-06         -165.596      
              182.001E-06       -170.274      
              183.301E-06       -167.556      
              184.601E-06        -89.832      
              185.9E-06          -87.5589     
              187.201E-06       -117.027      
              188.501E-06       -138.729      
              189.8E-06         -142.992      
              191.101E-06       -146.565      
              192.401E-06       -173.737      
