
                  X               _temp_3     

                0.              -880.152E-06  
                1.30055E-06     -515.638      
                2.60114E-06      227.93       
                3.90053E-06      224.797      
                5.20114E-06     -437.497      
                6.50053E-06     -186.98       
                7.80107E-06      173.625      
                9.10119E-06     -269.247      
               10.4001E-06      -308.304      
               11.7002E-06        88.5695     
               13.0003E-06      -149.866      
               14.3004E-06      -368.028      
               15.6008E-06       -25.9873     
               16.9007E-06       -90.8572     
               18.2006E-06      -403.891      
               19.5005E-06      -148.131      
               20.8004E-06       -44.2732     
               22.1002E-06      -405.171      
               23.4001E-06      -296.498      
               24.7E-06           15.5133     
               26.0011E-06      -248.827      
               27.301E-06       -393.78       
               28.6009E-06       -53.9747     
               29.9007E-06       -76.4212     
               31.2006E-06      -368.497      
               32.5005E-06      -200.975      
               33.8004E-06       -28.286      
               35.1003E-06      -275.82       
               36.4002E-06      -308.242      
               37.7E-06          -95.8096     
               39.0011E-06      -204.101      
               40.301E-06       -333.224      
               41.6009E-06      -176.327      
               42.9008E-06      -177.307      
               44.2007E-06      -317.493      
               45.5005E-06      -227.48       
               46.8004E-06      -163.905      
               48.1003E-06      -309.174      
               49.4002E-06      -274.003      
               50.7001E-06      -151.477      
               52.0012E-06      -278.061      
               53.3011E-06      -338.253      
               54.6009E-06      -182.457      
               55.9008E-06      -213.709      
               57.2007E-06      -347.287      
               58.5006E-06      -260.139      
               59.8005E-06      -184.851      
               61.1002E-06      -305.478      
               62.401E-06       -309.803      
               63.7006E-06      -205.921      
               65.0002E-06      -245.954      
               66.301E-06       -313.515      
               67.6006E-06      -260.118      
               68.9002E-06      -235.499      
               70.201E-06       -316.786      
               71.5006E-06      -268.65       
               72.8002E-06      -203.663      
               74.101E-06       -267.055      
               75.4006E-06      -260.073      
               76.7002E-06      -216.007      
               78.001E-06       -277.113      
               79.3006E-06      -257.817      
               80.6002E-06      -212.474      
               81.901E-06       -253.198      
               83.2006E-06      -293.192      
               84.5002E-06      -249.411      
               85.801E-06       -260.349      
               87.1007E-06      -322.01       
               88.4003E-06      -298.613      
               89.7011E-06      -251.042      
               91.0007E-06      -303.57       
               92.3003E-06      -313.246      
               93.6011E-06      -266.703      
               94.9007E-06      -239.367      
               96.2003E-06      -282.063      
               97.5011E-06      -235.734      
               98.8007E-06      -230.804      
              100.1E-06         -257.07       
              101.401E-06       -264.633      
              102.701E-06       -272.854      
              104.E-06          -301.105      
              105.301E-06       -294.565      
              106.601E-06       -277.488      
              107.9E-06         -305.098      
              109.201E-06       -236.435      
              110.501E-06       -231.684      
              111.8E-06         -262.59       
              113.101E-06       -305.272      
              114.401E-06       -274.616      
              115.7E-06         -253.826      
              117.001E-06       -245.02       
              118.301E-06       -239.115      
              119.6E-06         -246.633      
              120.901E-06       -282.531      
              122.201E-06       -267.551      
              123.5E-06         -210.209      
              124.8E-06         -267.459      
              126.101E-06       -270.472      
              127.4E-06         -278.976      
              128.7E-06         -261.324      
              130.001E-06       -262.32       
              131.3E-06         -276.134      
              132.6E-06         -265.506      
              133.901E-06       -278.382      
              135.2E-06         -266.15       
              136.5E-06         -261.26       
              137.801E-06       -264.593      
              139.1E-06         -264.708      
              140.4E-06         -250.76       
              141.701E-06       -292.468      
              143.E-06          -295.165      
              144.3E-06         -308.021      
              145.601E-06       -308.986      
              146.9E-06         -312.364      
              148.2E-06         -318.54       
              149.501E-06       -310.573      
              150.801E-06       -324.054      
              152.1E-06         -226.11       
              153.401E-06       -249.59       
              154.701E-06       -261.546      
              156.E-06          -276.175      
              157.301E-06       -258.197      
              158.601E-06       -256.762      
              159.9E-06         -268.378      
              161.201E-06       -251.448      
              162.501E-06       -258.55       
              163.8E-06         -268.107      
              165.101E-06       -277.079      
              166.401E-06       -260.624      
              167.7E-06         -271.37       
              169.001E-06       -274.704      
              170.301E-06       -244.7        
              171.6E-06         -253.527      
              172.901E-06       -273.865      
              174.201E-06       -270.176      
              175.5E-06         -232.94       
              176.801E-06       -256.533      
              178.101E-06       -275.962      
              179.4E-06         -275.992      
              180.701E-06       -264.518      
              182.001E-06       -295.146      
              183.3E-06         -288.533      
              184.601E-06       -296.407      
              185.901E-06       -299.437      
              187.2E-06         -285.417      
              188.501E-06       -299.133      
              189.801E-06       -308.637      
              191.1E-06         -325.482      
              192.401E-06       -305.147      
              193.701E-06       -317.362      
              195.E-06          -316.004      
              196.301E-06       -318.94       
              197.601E-06       -319.633      
              198.9E-06         -320.122      
              200.201E-06       -330.357      
              201.501E-06       -317.307      
              202.8E-06         -326.913      
              204.101E-06       -326.39       
              205.401E-06       -282.209      
              206.7E-06         -275.389      
              208.001E-06       -298.536      
              209.301E-06       -321.997      
              210.6E-06         -336.334      
              211.901E-06       -320.7        
              213.201E-06       -302.357      
              214.5E-06         -277.147      
              215.801E-06       -304.124      
              217.101E-06       -318.52       
              218.4E-06         -316.305      
              219.701E-06       -276.238      
              221.001E-06       -310.756      
              222.3E-06         -307.916      
              223.601E-06       -328.896      
              224.901E-06       -297.573      
              226.2E-06         -265.         
              227.5E-06         -307.283      
              228.801E-06       -326.211      
              230.1E-06         -336.038      
              231.4E-06         -326.111      
              232.701E-06       -253.99       
              234.E-06          -285.211      
              235.3E-06         -328.812      
              236.601E-06       -317.658      
              237.9E-06         -317.89       
              239.2E-06         -307.573      
              240.501E-06       -313.754      
              241.8E-06         -305.519      
              243.1E-06         -319.849      
              244.4E-06         -324.193      
              245.701E-06       -307.187      
              247.E-06          -315.173      
              248.301E-06       -274.426      
              249.6E-06         -319.709      
              250.901E-06       -317.985      
              252.2E-06         -327.882      
              253.501E-06       -323.845      
              254.8E-06         -295.748      
              256.101E-06       -313.268      
              257.4E-06         -336.49       
              258.701E-06       -325.813      
              260.E-06          -335.533      
              261.301E-06       -305.804      
              262.6E-06         -202.81       
              263.901E-06       -248.66       
              265.2E-06         -317.773      
              266.501E-06       -305.693      
              267.8E-06         -309.513      
              269.101E-06       -301.473      
              270.401E-06       -260.307      
              271.7E-06         -176.389      
              273.001E-06       -229.123      
              274.3E-06         -239.982      
              275.601E-06       -226.124      
              276.9E-06         -282.799      
              278.201E-06       -300.563      
              279.5E-06         -261.15       
              280.801E-06       -321.038      
              282.1E-06         -262.766      
              283.401E-06       -282.684      
              284.7E-06         -322.934      
              286.001E-06       -316.25       
              287.3E-06         -306.226      
              288.601E-06       -316.103      
              289.9E-06         -255.416      
              291.201E-06       -233.705      
              292.501E-06       -261.618      
              293.801E-06       -275.957      
              295.101E-06       -300.263      
              296.401E-06       -294.487      
              297.701E-06       -298.425      
              299.E-06          -269.533      
              300.301E-06       -257.186      
              301.6E-06         -246.887      
              302.901E-06       -296.679      
              304.2E-06         -287.778      
              305.501E-06       -238.315      
              306.8E-06         -249.962      
              308.101E-06       -270.196      
              309.4E-06         -307.067      
              310.701E-06       -295.121      
              312.E-06          -243.609      
              313.301E-06       -186.809      
              314.6E-06         -216.94       
              315.901E-06       -232.859      
              317.2E-06         -257.381      
              318.501E-06       -247.88       
              319.8E-06         -201.822      
              321.101E-06       -159.9        
              322.4E-06         -232.509      
              323.701E-06       -256.611      
              325.E-06          -270.263      
              326.301E-06       -267.507      
              327.6E-06         -274.318      
              328.901E-06       -286.463      
              330.2E-06         -277.708      
              331.501E-06       -162.644      
              332.8E-06         -223.541      
              334.101E-06       -208.424      
              335.401E-06       -233.89       
              336.701E-06       -285.381      
              338.001E-06       -170.915      
              339.301E-06       -267.241      
              340.601E-06       -278.091      
              341.9E-06         -226.718      
              343.201E-06       -223.498      
              344.5E-06         -238.075      
              345.801E-06       -336.385      
              347.1E-06         -296.973      
              348.401E-06       -269.812      
              349.7E-06         -311.18       
              351.001E-06       -265.62       
              352.3E-06         -266.361      
              353.601E-06       -161.037      
              354.9E-06         -292.864      
              356.201E-06       -280.114      
              357.5E-06         -282.038      
              358.8E-06         -268.072      
              360.101E-06       -234.251      
              361.4E-06         -135.665      
              362.701E-06       -180.153      
              364.E-06          -225.391      
              365.301E-06       -268.822      
              366.6E-06         -280.211      
              367.901E-06       -299.099      
              369.2E-06         -243.866      
              370.501E-06       -208.501      
              371.8E-06         -176.661      
              373.101E-06       -229.181      
              374.4E-06         -260.486      
              375.701E-06       -282.696      
              377.E-06          -298.069      
              378.301E-06       -223.526      
              379.601E-06       -254.593      
              380.901E-06       -185.632      
              382.201E-06       -251.15       
              383.501E-06       -306.9        
              384.801E-06       -293.115      
              386.1E-06         -308.121      
              387.401E-06       -311.693      
              388.7E-06         -284.686      
              390.001E-06       -345.597      
              391.3E-06         -293.445      
              392.601E-06       -316.619      
              393.9E-06         -322.682      
              395.201E-06       -310.992      
              396.5E-06         -311.896      
              397.801E-06       -314.688      
              399.1E-06         -317.992      
              400.401E-06       -244.266      
              401.7E-06         -189.67       
              403.001E-06       -267.309      
              404.3E-06         -278.739      
              405.601E-06       -292.148      
              406.9E-06         -296.017      
              408.201E-06       -316.215      
              409.5E-06         -230.284      
              410.801E-06       -299.376      
              412.1E-06         -336.567      
              413.401E-06       -279.368      
              414.7E-06         -300.616      
              416.001E-06       -324.82       
              417.3E-06         -284.176      
              418.601E-06       -273.298      
              419.9E-06         -294.101      
              421.201E-06       -281.414      
              422.501E-06       -310.712      
              423.801E-06       -294.667      
              425.101E-06       -307.351      
              426.401E-06       -304.741      
              427.701E-06       -241.549      
              429.E-06          -276.705      
              430.301E-06       -307.581      
              431.6E-06         -251.89       
              432.901E-06       -279.034      
              434.2E-06         -279.008      
              435.501E-06       -308.706      
              436.8E-06         -310.591      
              438.101E-06       -313.135      
              439.4E-06         -198.203      
              440.701E-06       -266.849      
              442.E-06          -285.459      
              443.301E-06       -287.077      
              444.6E-06         -293.717      
              445.901E-06       -269.981      
              447.2E-06         -291.862      
              448.501E-06       -282.887      
              449.8E-06         -307.054      
              451.101E-06       -306.983      
              452.4E-06         -288.825      
              453.701E-06       -205.796      
              455.E-06          -285.522      
              456.301E-06       -275.013      
              457.6E-06         -309.189      
              458.901E-06       -309.393      
              460.2E-06         -263.214      
              461.501E-06       -287.283      
              462.801E-06       -143.321      
              464.101E-06       -259.681      
              465.401E-06       -261.781      
              466.701E-06       -263.771      
              468.001E-06       -297.784      
              469.3E-06         -276.241      
              470.601E-06       -261.944      
              471.9E-06         -247.449      
              473.201E-06       -286.576      
              474.5E-06         -280.547      
              475.801E-06       -426.931      
              477.1E-06         -269.758      
              478.401E-06       -271.863      
              479.7E-06         -237.187      
              481.001E-06       -243.645      
