
                  X               _temp_3     

                0.               301.824E-06  
                2.65034E-06      143.963      
                5.30069E-06     -212.637      
                7.95104E-06       46.6846     
               10.6002E-06       -57.9112     
               13.2505E-06      -247.068      
               15.9009E-06      -110.531      
               18.5502E-06      -137.762      
               21.2005E-06      -267.464      
               23.8509E-06      -120.767      
               26.5001E-06      -158.393      
               29.1505E-06      -257.31       
               31.8009E-06       -85.8332     
               34.45E-06        -205.438      
               37.1004E-06      -205.958      
               39.7508E-06      -127.664      
               42.4012E-06      -223.764      
               45.0504E-06      -185.691      
               47.7007E-06      -157.81       
               50.3511E-06      -211.629      
               53.0003E-06      -201.957      
               55.6507E-06      -173.736      
               58.3011E-06      -233.083      
               60.9502E-06      -207.724      
               63.6001E-06      -187.711      
               66.2508E-06      -247.486      
               68.9004E-06      -200.185      
               71.5512E-06      -215.529      
               74.2008E-06      -244.033      
               76.8503E-06      -208.945      
               79.5011E-06      -230.987      
               82.1507E-06      -239.476      
               84.8003E-06      -224.261      
               87.451E-06       -227.786      
               90.1006E-06      -246.611      
               92.7502E-06      -224.3        
               95.401E-06       -242.127      
               98.0506E-06      -259.177      
              100.7E-06         -236.108      
              103.351E-06       -248.92       
              106.E-06          -243.533      
              108.65E-06        -226.392      
              111.301E-06       -246.658      
              113.95E-06        -245.363      
              116.601E-06       -235.054      
              119.251E-06       -243.937      
              121.9E-06         -249.613      
              124.55E-06        -243.597      
              127.2E-06         -240.631      
              129.85E-06        -244.438      
              132.5E-06         -252.286      
              135.15E-06        -249.498      
              137.8E-06         -248.731      
              140.45E-06        -249.579      
              143.101E-06       -226.158      
              145.751E-06       -248.481      
              148.4E-06         -246.371      
              151.051E-06       -248.185      
              153.701E-06       -208.167      
              156.351E-06       -232.934      
              159.001E-06       -249.918      
              161.651E-06       -249.104      
              164.3E-06         -256.192      
              166.951E-06       -256.701      
              169.6E-06         -232.974      
              172.251E-06       -238.136      
              174.9E-06         -245.475      
              177.551E-06       -251.398      
              180.201E-06       -263.267      
              182.85E-06        -226.316      
              185.501E-06       -248.599      
              188.151E-06       -243.841      
              190.8E-06         -258.427      
              193.451E-06       -256.797      
              196.1E-06         -223.768      
              198.751E-06       -240.653      
              201.401E-06       -242.733      
              204.05E-06        -255.838      
              206.701E-06       -260.05       
              209.351E-06       -258.862      
              212.001E-06       -225.921      
              214.65E-06        -248.866      
              217.301E-06       -255.152      
              219.951E-06       -263.726      
              222.6E-06         -274.941      
              225.251E-06       -247.51       
              227.9E-06         -250.446      
              230.551E-06       -245.644      
              233.201E-06       -256.728      
              235.85E-06        -270.221      
              238.5E-06         -235.131      
              241.151E-06       -248.132      
              243.8E-06         -252.079      
              246.45E-06        -261.395      
              249.101E-06       -263.867      
              251.751E-06       -244.145      
              254.4E-06         -244.411      
              257.051E-06       -259.271      
              259.701E-06       -260.893      
              262.35E-06        -266.453      
              265.001E-06       -247.376      
              267.651E-06       -253.491      
              270.3E-06         -263.226      
              272.951E-06       -261.517      
              275.601E-06       -266.081      
              278.25E-06        -243.946      
              280.9E-06         -254.509      
              283.551E-06       -257.556      
              286.201E-06       -265.97       
              288.85E-06        -273.444      
              291.501E-06       -236.919      
              294.151E-06       -255.085      
              296.8E-06         -256.163      
