
                  X               _temp_3     

                0.               615.256E-06  
                1.30008E-06     -498.84       
                2.60014E-06      229.572      
                3.90022E-06      250.37       
                5.2003E-06      -414.326      
                6.50038E-06     -200.5        
                7.80046E-06      163.273      
                9.10075E-06     -254.863      
               10.4E-06         -346.858      
               11.7006E-06        53.2648     
               13.0011E-06      -118.51       
               14.3004E-06      -334.291      
               15.6009E-06       -60.4953     
               16.9002E-06       -54.0731     
               18.2007E-06      -315.536      
               19.5012E-06      -122.78       
               20.8005E-06       -14.1775     
               22.101E-06       -301.469      
               23.4003E-06      -234.268      
               24.7008E-06        15.1565     
               26.0001E-06      -220.541      
               27.3006E-06      -354.851      
               28.6011E-06       -53.2638     
               29.9004E-06       -97.173      
               31.2009E-06      -370.4        
               32.5002E-06      -193.44       
               33.8007E-06       -38.7184     
               35.1E-06         -299.091      
               36.4005E-06      -333.524      
               37.701E-06        -99.7087     
               39.0003E-06      -201.         
               40.3008E-06      -356.989      
               41.6001E-06      -209.041      
               42.9006E-06      -161.34       
               44.2011E-06      -321.62       
               45.5004E-06      -273.343      
               46.8009E-06      -186.292      
               48.1002E-06      -278.751      
               49.4007E-06      -301.982      
               50.7E-06         -191.567      
               52.0005E-06      -265.725      
               53.301E-06       -306.068      
               54.6003E-06      -204.292      
               55.9009E-06      -225.948      
               57.2002E-06      -316.166      
               58.5007E-06      -226.724      
               59.8012E-06      -185.343      
               61.1003E-06      -264.297      
               62.4004E-06      -274.77       
               63.7006E-06      -161.935      
               65.0008E-06      -255.446      
               66.301E-06       -305.904      
               67.6011E-06      -210.311      
               68.9001E-06      -211.997      
               70.2003E-06      -289.039      
               71.5005E-06      -233.834      
               72.8007E-06      -189.498      
               74.1008E-06      -262.442      
               75.401E-06       -266.833      
               76.7012E-06      -205.406      
               78.0002E-06      -230.755      
               79.3003E-06      -255.09       
               80.6005E-06      -227.39       
               81.9007E-06      -235.11       
               83.2009E-06      -258.98       
               84.5011E-06      -189.587      
               85.8E-06         -217.292      
               87.1002E-06      -251.841      
               88.4004E-06      -233.26       
               89.7006E-06      -220.585      
               91.0007E-06      -253.104      
               92.3009E-06      -239.174      
               93.6011E-06      -206.767      
               94.9001E-06      -239.651      
               96.2002E-06      -253.229      
               97.5004E-06      -224.37       
               98.8003E-06      -217.698      
              100.101E-06       -239.423      
              101.401E-06       -229.782      
              102.701E-06       -215.388      
              104.001E-06       -242.642      
              105.301E-06       -232.688      
              106.601E-06       -213.888      
              107.901E-06       -224.491      
              109.201E-06       -241.44       
              110.5E-06         -225.202      
              111.801E-06       -218.537      
              113.101E-06       -246.564      
              114.401E-06       -238.709      
              115.701E-06       -241.52       
              117.001E-06       -243.367      
              118.301E-06       -240.314      
              119.6E-06         -225.383      
              120.901E-06       -238.815      
              122.2E-06         -243.616      
              123.501E-06       -230.632      
              124.8E-06         -245.566      
              126.101E-06       -241.183      
              127.4E-06         -240.158      
              128.701E-06       -229.116      
              130.001E-06       -241.76       
              131.301E-06       -242.895      
              132.601E-06       -215.343      
              133.901E-06       -245.359      
              135.201E-06       -245.261      
              136.501E-06       -248.241      
              137.801E-06       -237.774      
              139.1E-06         -240.904      
              140.401E-06       -252.088      
              141.7E-06         -246.394      
              143.001E-06       -259.278      
              144.3E-06         -225.575      
              145.601E-06       -247.709      
              146.9E-06         -240.275      
              148.201E-06       -253.463      
              149.5E-06         -257.395      
              150.801E-06       -240.028      
              152.1E-06         -244.947      
              153.401E-06       -254.924      
              154.7E-06         -264.967      
              156.001E-06       -249.217      
              157.3E-06         -251.066      
              158.601E-06       -244.572      
              159.9E-06         -243.392      
              161.201E-06       -273.699      
              162.5E-06         -247.847      
              163.801E-06       -253.218      
              165.1E-06         -246.904      
              166.401E-06       -233.499      
              167.7E-06         -258.834      
              169.001E-06       -261.778      
              170.3E-06         -259.871      
              171.601E-06       -259.907      
              172.901E-06       -250.803      
              174.201E-06       -229.373      
              175.501E-06       -227.97       
              176.801E-06       -263.819      
              178.101E-06       -256.03       
              179.4E-06         -261.14       
              180.701E-06       -269.651      
              182.E-06          -249.853      
              183.301E-06       -266.56       
              184.6E-06         -255.734      
              185.901E-06       -258.569      
              187.2E-06         -240.768      
              188.501E-06       -277.012      
              189.8E-06         -273.031      
              191.101E-06       -265.687      
              192.4E-06         -262.397      
              193.701E-06       -273.645      
              195.E-06          -259.957      
              196.301E-06       -263.217      
              197.6E-06         -251.879      
              198.901E-06       -265.384      
              200.2E-06         -264.304      
              201.501E-06       -251.832      
              202.8E-06         -244.262      
              204.101E-06       -279.566      
              205.4E-06         -245.545      
              206.701E-06       -284.962      
              208.E-06          -265.101      
              209.301E-06       -268.193      
              210.601E-06       -276.462      
              211.901E-06       -198.411      
              213.201E-06       -239.112      
              214.501E-06       -254.56       
              215.801E-06       -279.298      
              217.1E-06         -283.742      
              218.401E-06       -273.28       
              219.7E-06         -276.816      
              221.001E-06       -266.214      
              222.3E-06         -233.11       
              223.601E-06       -241.167      
              224.9E-06         -274.438      
              226.201E-06       -274.565      
              227.5E-06         -263.129      
              228.801E-06       -249.63       
              230.1E-06         -246.937      
              231.401E-06       -262.084      
              232.7E-06         -269.092      
              234.001E-06       -287.143      
              235.3E-06         -270.9        
              236.601E-06       -264.294      
              237.9E-06         -259.925      
              239.201E-06       -278.538      
              240.5E-06         -294.849      
              241.801E-06       -200.377      
              243.1E-06         -245.344      
              244.401E-06       -259.762      
              245.7E-06         -210.382      
              247.001E-06       -267.014      
              248.3E-06         -289.361      
              249.601E-06       -246.726      
              250.9E-06         -269.612      
              252.201E-06       -251.367      
              253.501E-06       -277.676      
              254.801E-06       -287.428      
              256.101E-06       -218.506      
              257.401E-06       -266.098      
              258.701E-06       -300.962      
              260.E-06          -259.872      
              261.301E-06       -275.699      
              262.6E-06         -276.112      
              263.901E-06       -273.249      
              265.2E-06         -249.645      
              266.5E-06         -274.287      
              267.801E-06       -275.908      
              269.101E-06       -263.638      
              270.401E-06       -270.901      
              271.7E-06         -226.45       
              273.E-06          -280.361      
              274.301E-06       -255.478      
              275.6E-06         -252.18       
              276.901E-06       -223.634      
              278.2E-06         -225.734      
              279.501E-06       -239.449      
              280.8E-06         -245.47       
              282.101E-06       -238.048      
              283.4E-06         -269.915      
              284.701E-06       -266.003      
              286.E-06          -276.437      
