
                  X               _temp_1     

                0.              -505.149E-06  
                1.30114E-06     -480.13       
                2.60056E-06      254.431      
                3.90174E-06      279.028      
                5.20116E-06     -380.963      
                6.50054E-06     -175.667      
                7.80173E-06      255.992      
                9.10132E-06     -175.841      
               10.4009E-06      -302.488      
               11.7005E-06       133.451      
               13.0001E-06       -31.8964     
               14.3014E-06      -305.169      
               15.601E-06        -22.7607     
               16.9006E-06        17.4784     
               18.2002E-06      -298.657      
               19.5015E-06      -156.752      
               20.8011E-06        29.7192     
               22.1007E-06      -273.475      
               23.4003E-06      -302.418      
               24.7016E-06        -6.7212     
               26.0012E-06      -175.996      
               27.3008E-06      -395.705      
               28.6003E-06      -125.515      
               29.9017E-06       -71.643      
               31.2001E-06      -369.918      
               32.5005E-06      -286.34       
               33.8015E-06       -56.5774     
               35.1007E-06      -251.423      
               36.4016E-06      -370.978      
               37.7008E-06      -146.574      
               39.0017E-06      -148.407      
               40.3009E-06      -337.505      
               41.6001E-06      -229.622      
               42.9011E-06      -115.946      
               44.2003E-06      -249.214      
               45.5012E-06      -261.616      
               46.8004E-06      -134.66       
               48.1013E-06      -200.533      
               49.4005E-06      -265.389      
               50.7015E-06      -161.011      
               52.0007E-06      -168.635      
               53.3016E-06      -266.72       
               54.6008E-06      -198.583      
               55.9017E-06      -148.473      
               57.2009E-06      -260.971      
               58.5001E-06      -261.581      
               59.8011E-06      -158.166      
               61.1003E-06      -230.397      
               62.4012E-06      -310.592      
               63.7004E-06      -224.502      
               65.0005E-06      -209.107      
               66.3001E-06      -316.861      
               67.6014E-06      -296.328      
               68.901E-06       -224.416      
               70.2007E-06      -288.444      
               71.5003E-06      -334.596      
               72.8016E-06      -267.588      
               74.1016E-06      -269.529      
               75.4006E-06      -325.916      
               76.7014E-06      -299.324      
               78.0011E-06      -261.869      
               79.3002E-06      -305.101      
               80.6007E-06      -304.907      
               81.901E-06       -264.996      
               83.2003E-06      -292.529      
               84.5009E-06      -304.616      
               85.8008E-06      -264.883      
               87.1008E-06      -272.841      
               88.4001E-06      -303.624      
               89.7003E-06      -269.604      
               91.0001E-06      -258.825      
               92.3004E-06      -298.629      
               93.6004E-06      -292.226      
               94.9009E-06      -256.959      
               96.201E-06       -274.072      
               97.5003E-06      -304.795      
               98.8006E-06      -265.322      
              100.1E-06         -272.602      
              101.401E-06       -287.13       
              102.7E-06         -301.454      
              104.E-06          -270.885      
              105.3E-06         -308.769      
              106.6E-06         -316.537      
              107.901E-06       -307.327      
              109.201E-06       -309.617      
              110.5E-06         -216.454      
              111.8E-06         -222.664      
              113.101E-06       -298.49       
              114.4E-06         -330.822      
              115.7E-06         -313.518      
              117.001E-06       -118.629      
              118.3E-06         -208.623      
              119.601E-06       -164.778      
              120.901E-06       -247.629      
              122.201E-06       -285.636      
              123.5E-06         -352.463      
              124.801E-06       -303.445      
              126.101E-06       -316.034      
              127.401E-06       -343.252      
              128.701E-06       -324.625      
              130.E-06          -318.147      
              131.301E-06       -301.469      
              132.601E-06       -333.783      
              133.901E-06       -324.361      
              135.201E-06       -314.342      
              136.501E-06       -331.332      
              137.8E-06         -310.913      
              139.101E-06       -319.333      
              140.401E-06       -322.574      
              141.701E-06       -340.369      
              143.E-06          -322.203      
              144.3E-06         -317.385      
              145.6E-06         -338.691      
              146.901E-06       -332.017      
              148.201E-06       -338.471      
              149.5E-06         -349.49       
              150.801E-06       -340.816      
              152.1E-06         -266.628      
              153.4E-06         -289.67       
              154.701E-06       -293.746      
              156.001E-06       -346.809      
              157.301E-06       -335.691      
              158.6E-06         -322.827      
              159.901E-06       -342.234      
              161.2E-06         -351.112      
              162.501E-06       -322.658      
              163.801E-06       -348.536      
              165.1E-06         -343.51       
              166.4E-06         -311.051      
              167.7E-06         -184.702      
              169.E-06          -239.303      
