
                  X               _temp_4     

                0.                 0.         
                1.30055E-06      -32.9404     
                2.60114E-06     -110.515      
                3.90053E-06        8.3122     
                5.20114E-06       18.198      
                6.50053E-06     -246.925      
                7.80107E-06     -188.038      
                9.10119E-06      138.053      
               10.4001E-06       -19.5997     
               11.7002E-06      -277.19       
               13.0003E-06        20.305      
               14.3004E-06       191.512      
               15.6008E-06      -166.616      
               16.9007E-06      -209.413      
               18.2006E-06       103.26       
               19.5005E-06        26.9943     
               20.8004E-06      -222.027      
               22.1002E-06      -104.529      
               23.4001E-06        27.5267     
               24.7E-06          -94.304      
               26.0011E-06      -138.196      
               27.301E-06        -65.1555     
               28.6009E-06       -62.9539     
               29.9007E-06       -61.3099     
               31.2006E-06       -73.7081     
               32.5005E-06      -139.828      
               33.8004E-06       -99.0143     
               35.1003E-06       -25.1227     
               36.4002E-06      -135.19       
               37.7E-06         -206.131      
               39.0011E-06       -58.6294     
               40.301E-06        -38.1553     
               41.6009E-06      -200.356      
               42.9008E-06      -157.837      
               44.2007E-06        -2.42225    
               45.5005E-06       -84.1508     
               46.8004E-06      -186.129      
               48.1003E-06       -80.8092     
               49.4002E-06       -30.322      
               50.7001E-06      -136.235      
               52.0012E-06      -155.276      
               53.3011E-06       -90.6022     
               54.6009E-06      -105.703      
               55.9008E-06      -146.825      
               57.2007E-06      -141.578      
               58.5006E-06      -134.665      
               59.8005E-06      -124.418      
               61.1002E-06      -118.684      
               62.401E-06       -155.173      
               63.7006E-06      -157.872      
               65.0002E-06      -102.447      
               66.301E-06       -132.132      
               67.6006E-06      -201.034      
               68.9002E-06      -156.901      
               70.201E-06       -119.676      
               71.5006E-06      -192.125      
               72.8002E-06      -148.42       
               74.101E-06        -80.5209     
               75.4006E-06      -100.371      
               76.7002E-06      -165.001      
               78.001E-06        -96.8147     
               79.3006E-06       -75.3119     
               80.6002E-06      -114.277      
               81.901E-06       -136.293      
               83.2006E-06      -126.105      
               84.5002E-06      -133.658      
               85.801E-06       -157.701      
               87.1007E-06      -164.622      
               88.4003E-06      -168.1        
               89.7011E-06      -162.145      
               91.0007E-06      -158.207      
               92.3003E-06      -177.584      
               93.6011E-06      -180.011      
               94.9007E-06       -92.3477     
               96.2003E-06       -97.5902     
               97.5011E-06      -134.284      
               98.8007E-06       -93.5775     
              100.1E-06          -69.9828     
              101.401E-06       -116.592      
              102.701E-06       -148.778      
              104.E-06          -138.759      
              105.301E-06       -145.343      
              106.601E-06       -180.288      
              107.9E-06         -183.912      
              109.201E-06        -67.2681     
              110.501E-06        -77.0284     
              111.8E-06         -104.396      
              113.101E-06       -120.435      
              114.401E-06       -131.376      
              115.7E-06         -125.007      
              117.001E-06        -58.7405     
              118.301E-06        -89.4044     
              119.6E-06          -95.5767     
              120.901E-06       -111.384      
              122.201E-06       -113.995      
              123.5E-06          -83.8933     
              124.8E-06          -97.9521     
              126.101E-06       -109.17       
              127.4E-06         -144.669      
              128.7E-06         -135.74       
              130.001E-06       -101.149      
              131.3E-06         -121.954      
              132.6E-06         -142.664      
              133.901E-06       -120.761      
              135.2E-06         -107.188      
              136.5E-06         -129.628      
              137.801E-06       -108.843      
              139.1E-06         -104.263      
              140.4E-06         -112.405      
              141.701E-06       -146.572      
              143.E-06          -161.172      
              144.3E-06         -164.937      
              145.601E-06       -167.889      
              146.9E-06         -183.188      
              148.2E-06         -188.462      
              149.501E-06       -187.471      
              150.801E-06       -184.654      
              152.1E-06          -90.701      
              153.401E-06        -92.3551     
              154.701E-06        -99.1362     
              156.E-06          -125.522      
              157.301E-06       -118.009      
              158.601E-06       -113.239      
              159.9E-06         -121.478      
              161.201E-06       -102.547      
              162.501E-06       -105.488      
              163.8E-06         -116.867      
              165.101E-06       -121.564      
              166.401E-06       -116.012      
              167.7E-06         -121.215      
              169.001E-06       -125.456      
              170.301E-06        -97.2151     
              171.6E-06         -109.058      
              172.901E-06       -106.551      
              174.201E-06       -132.061      
              175.5E-06          -95.825      
              176.801E-06        -96.6446     
              178.101E-06       -122.225      
              179.4E-06         -131.414      
              180.701E-06       -123.777      
              182.001E-06       -140.745      
              183.3E-06         -155.797      
              184.601E-06       -158.136      
              185.901E-06       -161.196      
              187.2E-06         -144.929      
              188.501E-06       -156.148      
              189.801E-06       -161.041      
              191.1E-06         -162.493      
              192.401E-06       -166.644      
