
                  X               _temp_3     

                0.               305.119E-06  
                2.6508E-06       144.369      
                5.30045E-06     -211.314      
                7.9512E-06        57.5374     
               10.6011E-06       -15.4856     
               13.2509E-06      -219.173      
               15.9001E-06       -71.7186     
               18.5507E-06       -63.5615     
               21.2001E-06      -243.113      
               23.8508E-06       -78.2425     
               26.5002E-06      -137.504      
               29.1509E-06      -236.513      
               31.8003E-06       -56.7442     
               34.451E-06       -182.616      
               37.1004E-06      -193.525      
               39.751E-06       -119.471      
               42.4005E-06      -205.345      
               45.0511E-06      -196.128      
               47.7006E-06      -145.636      
               50.3512E-06      -223.78       
               53.0006E-06      -205.115      
               55.6501E-06      -155.96       
               58.3007E-06      -237.897      
               60.9501E-06      -186.898      
               63.6003E-06      -185.969      
               66.2503E-06      -235.097      
               68.9002E-06      -204.148      
               71.5501E-06      -209.152      
               74.2001E-06      -238.158      
               76.85E-06        -213.188      
               79.5011E-06      -215.241      
               82.1511E-06      -243.943      
               84.801E-06       -214.114      
               87.4509E-06      -226.78       
               90.1009E-06      -245.831      
               92.7508E-06      -222.403      
               95.4007E-06      -239.2        
               98.0507E-06      -245.368      
              100.701E-06       -236.134      
              103.351E-06       -244.766      
              106.E-06          -254.964      
              108.65E-06        -244.502      
              111.3E-06         -257.693      
              113.95E-06        -267.152      
              116.6E-06         -255.069      
              119.25E-06        -278.953      
              121.9E-06         -272.832      
              124.55E-06        -265.643      
              127.201E-06       -276.842      
              129.851E-06       -275.437      
              132.501E-06       -272.89       
              135.151E-06       -289.432      
              137.801E-06       -291.218      
              140.451E-06       -291.456      
              143.101E-06       -276.691      
              145.751E-06       -284.323      
              148.401E-06       -291.323      
              151.051E-06       -309.546      
              153.7E-06         -216.294      
              156.35E-06        -231.989      
              159.E-06          -239.439      
              161.65E-06        -240.304      
              164.3E-06         -264.719      
              166.95E-06        -266.842      
              169.6E-06         -250.4        
              172.25E-06        -250.615      
              174.901E-06       -270.647      
              177.551E-06       -267.205      
              180.201E-06       -274.938      
              182.851E-06       -288.279      
              185.501E-06       -295.992      
              188.151E-06       -295.873      
              190.801E-06       -295.485      
              193.451E-06       -238.335      
              196.101E-06       -250.823      
              198.751E-06       -260.007      
              201.4E-06         -279.008      
              204.05E-06        -236.312      
              206.7E-06         -253.358      
              209.35E-06        -280.608      
              212.E-06          -274.791      
              214.65E-06        -299.938      
              217.3E-06         -235.946      
              219.95E-06        -261.127      
              222.601E-06       -272.001      
              225.251E-06       -295.348      
              227.901E-06       -318.318      
              230.551E-06       -291.125      
              233.201E-06       -307.31       
              235.851E-06       -318.998      
              238.501E-06       -285.701      
              241.151E-06       -303.06       
              243.801E-06       -219.526      
              246.45E-06        -244.713      
              249.1E-06         -270.723      
              251.75E-06        -274.433      
              254.4E-06         -199.649      
              257.051E-06       -226.155      
              259.701E-06       -245.605      
              262.351E-06       -281.05       
              265.001E-06       -243.309      
              267.651E-06       -280.784      
              270.301E-06       -240.385      
              272.951E-06       -264.592      
              275.601E-06       -285.375      
              278.251E-06       -294.239      
              280.9E-06         -262.847      
              283.55E-06        -273.367      
              286.2E-06         -259.636      
              288.85E-06        -273.835      
              291.5E-06         -305.177      
              294.15E-06        -252.292      
              296.801E-06       -292.692      
