
                  X               _temp_2     

                0.                 0.         
                1.30114E-06      -25.3852     
                2.60056E-06      -73.3535     
                3.90174E-06       55.3316     
                5.20116E-06       78.3191     
                6.50054E-06     -175.635      
                7.80173E-06     -131.959      
                9.10132E-06      129.84       
               10.4009E-06       -27.9555     
               11.7005E-06      -286.504      
               13.0001E-06       -34.3767     
               14.3014E-06       145.25       
               15.601E-06       -172.454      
               16.9006E-06      -215.646      
               18.2002E-06       102.177      
               19.5015E-06        48.8057     
               20.8011E-06      -205.648      
               22.1007E-06       -77.9597     
               23.4003E-06        93.4528     
               24.7016E-06       -57.5313     
               26.0012E-06      -132.311      
               27.3008E-06        -6.12524    
               28.6003E-06        14.0609     
               29.9017E-06       -55.9855     
               31.2001E-06       -53.0837     
               32.5005E-06       -39.1697     
               33.8015E-06       -37.4665     
               35.1007E-06       -21.0971     
               36.4016E-06       -73.4415     
               37.7008E-06      -114.078      
               39.0017E-06       -35.4173     
               40.3009E-06       -22.4901     
               41.6001E-06      -141.641      
               42.9011E-06      -129.216      
               44.2003E-06       -14.4334     
               45.5012E-06       -82.0532     
               46.8004E-06      -195.895      
               48.1013E-06      -112.45       
               49.4005E-06       -48.9503     
               50.7015E-06      -163.306      
               52.0007E-06      -200.216      
               53.3016E-06       -99.9583     
               54.6008E-06      -105.368      
               55.9017E-06      -193.348      
               57.2009E-06      -172.082      
               58.5001E-06      -117.007      
               59.8011E-06      -148.443      
               61.1003E-06      -179.144      
               62.4012E-06      -156.564      
               63.7004E-06      -145.703      
               65.0005E-06      -152.876      
               66.3001E-06      -158.697      
               67.6014E-06      -169.729      
               68.901E-06       -157.504      
               70.2007E-06      -136.811      
               71.5003E-06      -163.627      
               72.8016E-06      -189.516      
               74.1016E-06      -153.784      
               75.4006E-06      -140.465      
               76.7014E-06      -191.793      
               78.0011E-06      -192.64       
               79.3002E-06      -146.437      
               80.6007E-06      -174.457      
               81.901E-06       -220.819      
               83.2003E-06      -198.793      
               84.5009E-06      -170.277      
               85.8008E-06      -206.842      
               87.1008E-06      -228.934      
               88.4001E-06      -201.004      
               89.7003E-06      -198.404      
               91.0001E-06      -226.741      
               92.3004E-06      -225.704      
               93.6004E-06      -210.933      
               94.9009E-06      -213.644      
               96.201E-06       -212.539      
               97.5003E-06      -211.739      
               98.8006E-06      -207.651      
              100.1E-06         -209.599      
              101.401E-06       -167.663      
              102.7E-06         -171.48       
              104.E-06          -192.352      
              105.3E-06         -194.856      
              106.6E-06         -204.671      
              107.901E-06       -221.978      
              109.201E-06       -206.061      
              110.5E-06         -141.034      
              111.8E-06         -111.728      
              113.101E-06       -197.413      
              114.4E-06         -182.796      
              115.7E-06         -187.69       
              117.001E-06         -7.6117     
              118.3E-06           -8.57883    
              119.601E-06        -17.9146     
              120.901E-06        -86.7476     
              122.201E-06       -126.681      
              123.5E-06         -146.749      
              124.801E-06       -144.232      
              126.101E-06       -165.174      
              127.401E-06       -176.963      
              128.701E-06       -180.788      
              130.E-06          -181.895      
              131.301E-06       -185.388      
              132.601E-06       -194.942      
              133.901E-06       -205.986      
              135.201E-06       -198.706      
              136.501E-06       -210.637      
              137.8E-06         -212.229      
              139.101E-06       -213.252      
              140.401E-06       -214.945      
              141.701E-06       -223.761      
              143.E-06          -226.26       
              144.3E-06         -219.907      
              145.6E-06         -219.696      
              146.901E-06       -234.214      
              148.201E-06       -239.583      
              149.5E-06         -234.652      
              150.801E-06       -241.114      
              152.1E-06         -148.597      
              153.4E-06         -163.544      
              154.701E-06       -186.556      
              156.001E-06       -212.478      
              157.301E-06       -225.714      
              158.6E-06         -208.232      
              159.901E-06       -221.319      
              161.2E-06         -204.442      
              162.501E-06       -200.672      
              163.801E-06       -216.48       
              165.1E-06         -214.153      
              166.4E-06         -183.924      
              167.7E-06          -55.5502     
              169.E-06           -68.2192     
              170.301E-06        -48.606      
              171.601E-06        -61.3727     
              172.901E-06       -544.058E-03  
              174.2E-06          -25.4636     
              175.5E-06          -48.8863     
              176.801E-06         -2.77119    
              178.101E-06         -8.85291    
              179.401E-06         -7.10605    
              180.701E-06         -6.34932    
              182.001E-06         -7.31977    
              183.301E-06         -8.70605    
              184.601E-06         -3.75225    
              185.901E-06         -4.9203     
              187.2E-06          -42.1233     
              188.501E-06        -61.9347     
              189.8E-06          -85.1195     
              191.101E-06         -2.49729    
