
                  X               _temp_3     

                0.              -228.132E-06  
                2.65115E-06      145.017      
                5.30057E-06     -212.675      
                7.95002E-06       57.0217     
               10.6015E-06       -55.501      
               13.2513E-06      -252.507      
               15.901E-06        -70.5369     
               18.5508E-06      -143.736      
               21.2006E-06      -265.717      
               23.8503E-06       -98.694      
               26.5001E-06      -201.619      
               29.1516E-06      -256.69       
               31.8E-06         -104.44       
               34.4505E-06      -250.336      
               37.101E-06       -201.896      
               39.7515E-06      -149.558      
               42.4002E-06      -253.094      
               45.0507E-06      -194.289      
               47.7012E-06      -187.091      
               50.3516E-06      -243.098      
               53.0004E-06      -198.129      
               55.6509E-06      -186.348      
               58.3013E-06      -244.859      
               60.9501E-06      -190.108      
               63.6007E-06      -217.079      
               66.2515E-06      -246.32       
               68.9005E-06      -191.423      
               71.5513E-06      -232.249      
               74.2003E-06      -221.016      
               76.8511E-06      -207.432      
               79.5001E-06      -235.8        
               82.1509E-06      -224.496      
               84.8017E-06      -215.077      
               87.4507E-06      -240.214      
               90.1015E-06      -228.552      
               92.7505E-06      -227.577      
               95.4013E-06      -250.336      
               98.0503E-06      -229.978      
              100.701E-06       -243.668      
              103.35E-06        -250.43       
              106.001E-06       -239.302      
              108.652E-06       -252.155      
              111.301E-06       -250.496      
              113.951E-06       -250.285      
              116.601E-06       -265.564      
              119.251E-06       -261.166      
              121.9E-06         -241.894      
              124.551E-06       -253.461      
              127.2E-06         -252.761      
              129.851E-06       -254.97       
              132.502E-06       -259.214      
              135.152E-06       -198.578      
              137.801E-06       -208.374      
              140.451E-06       -240.781      
              143.1E-06         -249.03       
              145.751E-06       -245.516      
              148.4E-06         -260.512      
              151.051E-06       -266.373      
              153.7E-06         -267.221      
              156.351E-06       -266.057      
              159.002E-06       -272.603      
              161.651E-06       -282.546      
              164.301E-06       -298.666      
              166.952E-06       -288.742      
              169.601E-06       -291.437      
              172.252E-06       -279.272      
              174.9E-06         -281.589      
              177.551E-06       -285.276      
              180.201E-06       -272.146      
              182.851E-06       -275.789      
              185.501E-06       -276.577      
              188.151E-06       -283.275      
              190.801E-06       -261.455      
              193.45E-06        -299.551      
              196.1E-06         -300.858      
              198.751E-06       -304.43       
              201.401E-06       -310.289      
              204.051E-06       -282.4        
              206.701E-06       -252.935      
              209.35E-06        -256.686      
              212.001E-06       -291.148      
              214.65E-06        -300.817      
              217.301E-06       -309.687      
              219.95E-06        -316.568      
              222.601E-06       -283.68       
              225.252E-06       -301.005      
              227.901E-06       -304.627      
              230.55E-06        -247.322      
              233.2E-06         -298.202      
              235.85E-06        -314.598      
              238.501E-06       -276.549      
              241.152E-06       -302.288      
              243.801E-06       -311.999      
              246.451E-06       -311.428      
              249.101E-06       -312.745      
              251.751E-06       -321.118      
              254.401E-06       -296.534      
              257.051E-06       -277.204      
              259.701E-06       -265.805      
              262.351E-06       -291.361      
              265.E-06          -309.094      
              267.651E-06       -308.593      
              270.3E-06         -281.267      
              272.951E-06       -305.656      
              275.6E-06         -317.426      
              278.251E-06       -321.764      
              280.902E-06       -320.585      
              283.551E-06       -328.032      
              286.201E-06       -335.89       
              288.85E-06        -329.339      
              291.501E-06       -329.819      
              294.15E-06        -292.46       
              296.801E-06       -308.996      
              299.45E-06        -322.53       
              302.101E-06       -308.374      
              304.752E-06       -269.247      
              307.401E-06       -296.384      
              310.051E-06       -308.052      
              312.7E-06         -313.046      
              315.35E-06        -285.987      
              318.E-06          -296.927      
              320.651E-06       -317.794      
              323.301E-06       -307.358      
              325.951E-06       -302.448      
              328.601E-06       -311.497      
              331.251E-06       -305.959      
              333.902E-06       -309.068      
              336.551E-06       -287.041      
              339.202E-06       -302.819      
              341.851E-06       -273.022      
              344.501E-06       -310.327      
              347.15E-06        -255.309      
              349.801E-06       -310.682      
              352.45E-06        -313.038      
              355.101E-06       -324.091      
              357.751E-06       -277.069      
              360.4E-06         -294.382      
              363.051E-06       -312.773      
              365.7E-06         -273.301      
              368.351E-06       -307.558      
              371.001E-06       -312.529      
              373.651E-06       -322.426      
              376.301E-06       -296.59       
              378.951E-06       -285.338      
              381.601E-06       -312.049      
              384.25E-06        -320.08       
              386.9E-06         -265.141      
              389.55E-06        -296.112      
              392.2E-06         -312.958      
              394.851E-06       -267.331      
              397.501E-06       -275.508      
              400.151E-06       -317.229      
              402.801E-06       -315.205      
              405.451E-06       -274.767      
              408.101E-06       -300.207      
              410.75E-06        -323.036      
              413.401E-06       -329.567      
              416.05E-06        -263.015      
              418.701E-06       -272.178      
              421.351E-06       -316.725      
              424.001E-06       -328.67       
              426.651E-06       -319.85       
              429.301E-06       -339.28       
              431.951E-06       -328.156      
              434.6E-06         -278.052      
              437.251E-06       -314.525      
              439.9E-06         -266.761      
              442.551E-06       -303.794      
              445.2E-06         -329.85       
              447.851E-06       -343.81       
              450.501E-06       -336.16       
              453.15E-06        -264.115      
              455.8E-06         -294.183      
              458.45E-06        -304.347      
              461.101E-06       -278.695      
              463.75E-06        -270.2        
              466.401E-06       -295.487      
              469.05E-06        -299.011      
              471.701E-06       -301.063      
              474.351E-06       -291.523      
              477.001E-06       -303.643      
              479.65E-06        -286.192      
              482.301E-06       -315.968      
              484.95E-06        -314.715      
              487.601E-06       -305.42       
              490.25E-06        -253.673      
              492.901E-06       -253.388      
              495.55E-06        -310.188      
              498.201E-06       -312.548      
              500.85E-06        -316.07       
              503.501E-06       -301.923      
              506.15E-06        -279.017      
              508.801E-06       -308.77       
              511.451E-06       -305.606      
              514.102E-06       -319.484      
              516.75E-06        -274.358      
              519.401E-06       -252.537      
              522.051E-06       -296.477      
              524.701E-06       -323.213      
              527.351E-06       -271.464      
              530.002E-06       -290.814      
              532.65E-06        -303.832      
              535.3E-06         -302.602      
              537.95E-06        -309.923      
              540.601E-06       -314.457      
              543.251E-06       -293.575      
              545.901E-06       -298.326      
              548.552E-06       -305.28       
              551.2E-06         -296.839      
              553.85E-06        -309.661      
              556.5E-06         -259.374      
              559.15E-06        -307.545      
              561.8E-06         -306.802      
              564.451E-06       -298.473      
              567.1E-06         -314.616      
              569.75E-06        -301.852      
              572.401E-06       -309.58       
              575.052E-06       -283.197      
              577.701E-06       -292.408      
              580.351E-06       -315.739      
              583.001E-06       -312.173      
              585.65E-06        -308.188      
              588.301E-06       -300.897      
              590.951E-06       -318.899      
              593.601E-06       -315.854      
              596.251E-06       -298.144      
              598.901E-06       -297.401      
              601.552E-06       -314.775      
              604.201E-06       -308.934      
              606.85E-06        -303.877      
              609.501E-06       -312.094      
              612.152E-06       -313.696      
              614.801E-06       -298.844      
              617.451E-06       -316.567      
              620.1E-06         -320.419      
              622.751E-06       -306.504      
              625.4E-06         -302.453      
              628.051E-06       -315.14       
              630.7E-06         -311.951      
              633.351E-06       -277.815      
              636.E-06          -298.603      
              638.651E-06       -280.703      
              641.3E-06         -295.78       
              643.951E-06       -303.695      
              646.602E-06       -314.922      
              649.251E-06       -317.158      
              651.901E-06       -246.533      
              654.55E-06        -280.839      
              657.201E-06       -280.651      
              659.85E-06        -243.009      
              662.501E-06       -280.611      
              665.15E-06        -292.947      
              667.801E-06       -306.072      
              670.452E-06       -304.349      
              673.101E-06       -298.719      
              675.751E-06       -279.568      
              678.4E-06         -300.115      
              681.051E-06       -291.214      
              683.7E-06         -302.809      
              686.351E-06       -277.392      
              689.E-06          -317.314      
              691.651E-06       -329.12       
              694.302E-06       -278.492      
              696.951E-06       -298.098      
              699.6E-06         -214.659      
              702.251E-06       -227.014      
              704.9E-06         -276.744      
              707.551E-06       -295.189      
              710.201E-06       -204.444      
              712.85E-06        -155.961      
              715.501E-06       -223.695      
              718.151E-06       -286.903      
              720.8E-06         -237.383      
              723.452E-06       -257.296      
              726.101E-06       -299.948      
              728.751E-06       -281.789      
              731.401E-06       -208.516      
              734.052E-06       -307.554      
              736.701E-06       -314.116      
              739.351E-06       -289.984      
              742.E-06          -305.046      
              744.651E-06       -307.079      
              747.3E-06         -238.774      
              749.95E-06        -128.713      
              752.601E-06       -245.718      
              755.25E-06        -291.064      
              757.901E-06       -313.829      
              760.552E-06       -309.774      
              763.201E-06       -204.674      
              765.851E-06       -273.007      
              768.5E-06         -303.408      
              771.151E-06       -302.691      
              773.8E-06         -311.005      
              776.451E-06       -322.007      
              779.1E-06         -249.65       
              781.751E-06       -286.786      
              784.402E-06       -247.036      
              787.051E-06       -255.862      
              789.701E-06       -299.052      
              792.35E-06        -312.15       
              795.001E-06       -306.146      
              797.65E-06        -261.2        
              800.301E-06       -308.85       
              802.95E-06        -269.784      
              805.601E-06       -278.406      
              808.252E-06       -301.071      
              810.901E-06       -289.791      
              813.551E-06       -299.897      
              816.2E-06         -311.784      
              818.851E-06       -312.551      
              821.5E-06         -166.241      
              824.151E-06       -210.727      
              826.8E-06         -284.757      
              829.451E-06       -311.204      
              832.102E-06       -322.35       
              834.751E-06       -265.076      
              837.401E-06       -271.916      
              840.05E-06        -224.961      
              842.701E-06       -244.507      
              845.35E-06        -314.832      
              848.001E-06       -299.562      
              850.65E-06        -260.488      
              853.301E-06       -290.778      
              855.952E-06       -310.412      
              858.601E-06       -304.804      
              861.251E-06       -265.249      
              863.9E-06         -277.11       
              866.551E-06       -274.01       
              869.202E-06       -313.874      
              871.851E-06       -332.34       
              874.501E-06       -310.746      
              877.151E-06       -229.742      
              879.801E-06       -252.475      
              882.45E-06        -305.626      
              885.101E-06       -328.298      
              887.75E-06        -329.331      
              890.401E-06       -276.454      
              893.052E-06       -289.978      
              895.701E-06       -218.772      
              898.352E-06       -259.037      
              901.E-06          -268.384      
              903.651E-06       -288.639      
              906.3E-06         -256.351      
              908.951E-06       -183.459      
              911.6E-06         -268.493      
              914.251E-06       -306.937      
              916.902E-06       -315.87       
              919.551E-06       -310.092      
              922.202E-06       -306.718      
              924.851E-06       -301.382      
              927.501E-06       -270.652      
              930.15E-06        -287.911      
              932.801E-06       -298.137      
              935.45E-06        -308.028      
              938.101E-06       -220.726      
              940.752E-06       -295.269      
              943.401E-06       -304.036      
              946.051E-06       -297.845      
              948.701E-06       -305.687      
              951.351E-06       -307.921      
              954.E-06          -308.057      
              956.651E-06       -300.023      
              959.3E-06         -278.516      
              961.951E-06       -255.08       
              964.6E-06         -293.554      
              967.251E-06       -267.31       
              969.901E-06       -282.238      
              972.551E-06       -288.438      
              975.201E-06       -228.678      
              977.85E-06        -282.286      
              980.501E-06       -282.074      
              983.15E-06        -291.116      
              985.801E-06       -291.572      
              988.452E-06       -295.638      
              991.101E-06       -280.528      
              993.751E-06       -286.477      
              996.4E-06         -270.2        
              999.051E-06       -270.386      
                1.0017E-03      -281.327      
                1.00435E-03     -323.623      
                1.007E-03       -274.311      
                1.00965E-03     -285.059      
                1.0123E-03      -289.002      
                1.01495E-03     -296.198      
                1.0176E-03      -264.479      
                1.02025E-03     -240.147      
                1.0229E-03      -276.113      
                1.02555E-03     -283.873      
                1.0282E-03      -280.564      
                1.03085E-03     -279.308      
                1.0335E-03      -267.128      
                1.03615E-03     -199.189      
