
                  X               _temp_4     

                0.                 0.         
                1.30008E-06      -32.6677     
                2.60014E-06     -102.328      
                3.90022E-06       31.4146     
                5.2003E-06        32.6402     
                6.50038E-06     -240.672      
                7.80046E-06     -183.447      
                9.10075E-06      108.963      
               10.4E-06          -76.6135     
               11.7006E-06      -321.923      
               13.0011E-06      -447.878E-03  
               14.3004E-06       134.952      
               15.6009E-06      -246.664      
               16.9002E-06      -228.652      
               18.2007E-06       117.156      
               19.5012E-06       -28.9576     
               20.8005E-06      -282.147      
               22.101E-06        -75.6141     
               23.4003E-06        59.5741     
               24.7008E-06      -146.111      
               26.0001E-06      -177.346      
               27.3006E-06       -19.7873     
               28.6011E-06       -42.7972     
               29.9004E-06      -123.846      
               31.2009E-06       -86.2779     
               32.5002E-06       -63.8566     
               33.8007E-06       -69.3749     
               35.1E-06          -62.5159     
               36.4005E-06      -108.362      
               37.701E-06       -116.07       
               39.0003E-06       -33.6959     
               40.3008E-06       -67.3661     
               41.6001E-06      -170.101      
               42.9006E-06       -91.5325     
               44.2011E-06        -6.28498    
               45.5004E-06      -127.69       
               46.8009E-06      -166.056      
               48.1002E-06       -29.7544     
               49.4007E-06       -44.4281     
               50.7E-06         -165.749      
               52.0005E-06       -98.8543     
               53.301E-06        -10.2468     
               54.6003E-06       -90.3244     
               55.9009E-06      -147.129      
               57.2002E-06       -64.7817     
               58.5007E-06       -53.3546     
               59.8012E-06      -122.283      
               61.1003E-06       -83.838      
               62.4004E-06       -56.2444     
               63.7006E-06       -73.7925     
               65.0008E-06       -93.1412     
               66.301E-06        -87.9238     
               67.6011E-06       -86.9722     
               68.9001E-06       -76.0828     
               70.2003E-06       -78.0468     
               71.5005E-06       -91.7658     
               72.8007E-06       -78.3652     
               74.1008E-06       -56.1737     
               75.401E-06        -95.0621     
               76.7012E-06      -110.891      
               78.0002E-06       -47.5694     
               79.3003E-06       -65.9884     
               80.6005E-06      -117.476      
               81.9007E-06       -95.5624     
               83.2009E-06       -55.9421     
               84.5011E-06       -48.8124     
               85.8E-06          -98.5853     
               87.1002E-06       -64.7784     
               88.4004E-06       -65.8426     
               89.7006E-06      -104.809      
               91.0007E-06       -93.294      
               92.3009E-06       -54.7611     
               93.6011E-06       -76.0082     
               94.9001E-06       -89.4577     
               96.2002E-06       -75.8553     
               97.5004E-06       -76.3704     
               98.8003E-06       -66.9376     
              100.101E-06        -72.7472     
              101.401E-06        -74.4491     
              102.701E-06        -70.5723     
              104.001E-06        -68.3437     
              105.301E-06        -74.7805     
              106.601E-06        -76.455      
              107.901E-06        -62.0987     
              109.201E-06        -69.6201     
              110.5E-06          -87.8962     
              111.801E-06        -76.1825     
              113.101E-06        -67.0323     
              114.401E-06        -87.385      
              115.701E-06        -92.4285     
              117.001E-06        -75.4589     
              118.301E-06        -74.1133     
              119.6E-06          -87.9527     
              120.901E-06        -84.7335     
              122.2E-06          -75.0603     
              123.501E-06        -84.7957     
              124.8E-06          -92.3329     
              126.101E-06        -81.2449     
              127.4E-06          -83.2806     
              128.701E-06        -86.6539     
              130.001E-06        -86.9306     
              131.301E-06        -86.7682     
              132.601E-06        -78.8581     
              133.901E-06        -85.2404     
              135.201E-06        -86.613      
              136.501E-06        -88.7002     
              137.801E-06        -84.6502     
              139.1E-06          -85.2467     
              140.401E-06        -90.8981     
              141.7E-06          -84.8361     
              143.001E-06        -84.314      
              144.3E-06          -85.2294     
              145.601E-06        -92.7297     
              146.9E-06          -85.6401     
              148.201E-06        -88.3821     
              149.5E-06          -95.7155     
              150.801E-06        -92.7545     
              152.1E-06          -90.4259     
              153.401E-06        -98.7732     
              154.7E-06         -102.539      
              156.001E-06        -94.9011     
              157.3E-06          -94.0215     
              158.601E-06       -100.839      
              159.9E-06          -80.5509     
              161.201E-06        -92.8918     
              162.5E-06          -96.1651     
              163.801E-06        -98.6888     
              165.1E-06         -100.08       
              166.401E-06        -78.9703     
              167.7E-06          -92.9654     
              169.001E-06       -100.925      
              170.3E-06         -103.294      
              171.601E-06       -101.564      
              172.901E-06       -103.884      
              174.201E-06        -91.3026     
              175.501E-06        -86.3108     
              176.801E-06        -92.6641     
              178.101E-06       -101.714      
              179.4E-06         -102.213      
              180.701E-06       -106.853      
              182.E-06           -93.2186     
              183.301E-06       -100.657      
              184.6E-06         -105.552      
              185.901E-06       -102.3        
