
                  X               _temp_3     

                0.               301.824E-06  
                2.65034E-06      143.963      
                5.30069E-06     -212.637      
                7.95104E-06       51.4578     
               10.6002E-06       -46.0716     
               13.2505E-06      -219.499      
               15.9009E-06       -77.3352     
               18.5512E-06      -112.944      
               21.2003E-06      -241.035      
               23.8507E-06       -95.5905     
               26.501E-06       -122.921      
               29.1502E-06      -223.848      
               31.8011E-06       -59.5503     
               34.4511E-06      -160.955      
               37.1009E-06      -183.96       
               39.7507E-06       -89.9922     
               42.4004E-06      -200.885      
               45.0501E-06      -159.132      
               47.701E-06       -122.79       
               50.3507E-06      -181.476      
               53.0004E-06      -164.705      
               55.6501E-06      -139.283      
               58.301E-06       -199.047      
               60.9507E-06      -174.954      
               63.6006E-06      -153.972      
               66.2502E-06      -211.616      
               68.901E-06       -163.165      
               71.5506E-06      -178.115      
               74.2002E-06      -208.894      
               76.851E-06       -174.779      
               79.5006E-06      -194.205      
               82.1502E-06      -198.23       
               84.801E-06       -181.677      
               87.4506E-06      -186.59       
               90.1002E-06      -207.35       
               92.751E-06       -190.223      
               95.4006E-06      -199.149      
               98.0502E-06      -210.585      
              100.701E-06       -198.588      
              103.351E-06       -208.915      
              106.E-06          -215.432      
              108.651E-06       -202.362      
              111.3E-06         -210.923      
              113.951E-06       -214.021      
              116.601E-06       -198.162      
              119.251E-06       -210.207      
              121.9E-06         -226.692      
              124.55E-06        -213.604      
              127.201E-06       -225.965      
              129.85E-06        -215.562      
              132.5E-06         -223.13       
              135.15E-06        -227.612      
              137.8E-06         -221.97       
              140.451E-06       -226.633      
              143.1E-06         -205.408      
              145.75E-06        -212.377      
              148.4E-06         -222.017      
              151.05E-06        -228.27       
              153.701E-06       -223.443      
              156.35E-06        -229.42       
              159.E-06          -229.954      
              161.65E-06        -190.125      
              164.301E-06       -221.556      
              166.951E-06       -223.052      
              169.6E-06         -227.756      
              172.251E-06       -232.511      
              174.901E-06       -237.76       
              177.55E-06        -233.554      
              180.201E-06       -235.88       
              182.85E-06        -220.349      
              185.501E-06       -229.574      
              188.15E-06        -216.909      
              190.8E-06         -229.183      
              193.451E-06       -235.392      
              196.1E-06         -231.433      
              198.75E-06        -239.082      
              201.401E-06       -242.278      
              204.05E-06        -175.737      
              206.701E-06       -236.299      
              209.35E-06        -195.264      
              212.E-06          -238.241      
              214.651E-06       -235.469      
              217.3E-06         -247.244      
              219.95E-06        -250.106      
              222.601E-06       -228.868      
              225.251E-06       -192.474      
              227.901E-06       -229.257      
              230.55E-06        -248.485      
              233.201E-06       -248.467      
              235.851E-06       -251.476      
              238.5E-06         -246.966      
              241.151E-06       -243.014      
              243.801E-06       -250.427      
              246.45E-06        -231.078      
              249.101E-06       -245.326      
              251.75E-06        -255.936      
              254.4E-06         -249.938      
              257.051E-06       -259.335      
              259.7E-06         -237.02       
              262.35E-06        -249.939      
              265.001E-06       -255.171      
              267.65E-06        -248.167      
              270.3E-06         -230.503      
              272.951E-06       -245.856      
              275.601E-06       -260.582      
              278.25E-06        -255.773      
              280.901E-06       -262.509      
              283.551E-06       -256.223      
              286.2E-06         -256.061      
              288.851E-06       -268.465      
              291.501E-06       -265.682      
              294.151E-06       -288.516      
              296.8E-06         -226.415      
